Uid,Fold
57004,4
7292,3
10447,1
10448,1
5996,3
10450,1
10451,4
10452,4
4905,2
10453,1
10454,3
6816,4
10455,2
10456,3
10457,2
10458,4
10459,2
10460,4
10461,3
6635,2
10462,2
10463,5
10464,4
10465,2
10466,3
10467,1
10468,3
10469,4
10471,4
8901,4
10472,3
33748,4
10473,3
5731,4
7501,2
10474,3
10475,5
8128,3
10476,5
10477,3
4859,4
9747,2
10478,2
10479,3
10480,2
10481,3
9895,2
10482,3
10483,1
10484,5
6200,2
10485,3
10486,5
10487,3
10488,2
10489,3
10490,3
9008,2
10491,3
10492,2
10493,2
10494,3
10495,3
10497,1
10498,3
10499,3
10501,2
6686,1
10502,1
10503,4
7901,2
10504,5
6749,1
10505,5
5701,2
10506,3
10507,2
10508,1
10509,4
51469,1
10510,3
10511,1
10512,5
10513,2
9823,1
10514,5
10515,2
10516,4
10517,3
10518,1
10519,1
7315,1
7086,5
10520,4
10521,1
4870,2
10522,3
10523,5
10524,3
10525,5
10527,3
10528,1
7186,1
10529,2
6042,4
10530,2
8378,4
6819,3
6976,2
10531,1
10532,3
6941,1
10533,2
10534,3
10535,3
10536,4
10537,2
10538,3
10540,5
10541,2
10542,2
10544,3
10545,2
10546,2
10547,2
7938,2
10548,1
10549,2
10550,1
10551,4
10552,3
6923,2
10553,4
10554,4
10555,5
10556,1
10557,4
10558,5
10559,4
13059,1
10560,4
10561,3
10562,3
10563,5
10564,2
10565,2
6553,3
6121,5
7111,2
10566,4
10568,2
10404,2
10569,4
10570,1
11792,5
10571,2
10572,3
10573,4
8398,3
10574,4
10575,5
53456,2
10577,2
10578,5
7560,5
10580,1
10581,3
10582,2
7499,5
7239,2
10583,4
10584,2
10585,2
10586,4
5240,3
10587,2
10588,3
10589,1
10590,4
10591,2
10592,5
10593,1
8433,1
10594,4
10595,2
10596,3
6888,3
10597,3
10599,5
10600,1
10601,2
10602,5
10603,2
10606,1
10607,1
10608,3
10609,2
10610,2
10611,1
10612,2
10613,2
10614,3
10615,5
10616,2
10617,3
10618,3
8063,2
6326,5
10619,3
10620,2
8320,3
10621,2
10622,3
10623,5
10624,5
10625,5
10627,4
10628,4
10629,4
10630,1
10631,3
10632,4
10633,3
10634,2
10635,5
10636,2
10637,2
10638,3
6364,5
10639,4
10640,4
10641,4
10642,3
10643,2
10644,3
10646,4
10647,1
6048,2
3345,5
10648,4
10649,2
4456,5
10650,1
10651,1
6558,4
10652,2
10653,2
36627,5
10654,4
10655,2
10656,3
10657,3
10658,3
10659,4
10660,1
5735,2
50454,3
8472,2
10661,4
10662,4
54684,5
10663,5
10664,3
8634,5
10665,5
10666,4
10667,2
10668,2
10669,5
10670,5
10671,4
10672,2
10673,4
5220,5
10674,3
10675,2
10677,2
10678,3
10679,2
10680,1
10682,1
10683,2
10684,5
10685,1
5761,2
10686,3
10687,3
10688,5
10689,5
10690,2
10691,2
7801,4
10692,1
10693,3
5053,4
10694,4
10695,5
10696,1
10697,3
10698,2
10699,5
10700,1
6591,1
10701,1
10702,3
10704,3
7467,3
10705,4
10706,1
58186,4
10707,5
10708,1
10710,5
10711,3
10712,4
10714,3
10715,2
48121,2
10717,1
10718,4
10719,1
10243,4
10720,5
5871,3
10721,2
10722,1
10723,1
10724,2
10725,1
10726,2
10727,5
10728,2
10729,3
10730,5
10732,1
8408,1
7776,2
10733,2
10734,5
10736,4
5037,4
524,3
10737,5
6287,2
10738,4
7200,3
10739,2
10740,3
10741,4
10743,5
7919,2
5255,4
10744,5
10745,2
10746,2
10747,2
4960,3
10748,4
10749,3
10750,3
10752,4
10753,3
7020,4
4676,3
9559,2
10754,2
10755,5
10756,4
10757,1
10758,1
10759,3
58263,1
10760,3
10761,1
8602,4
10762,2
10763,1
10764,4
10765,1
10766,4
10770,4
10771,2
7472,3
10772,1
20386,5
764,4
6366,3
10773,2
10774,2
10775,2
10776,2
10777,2
10779,5
6706,4
10780,1
10781,2
10782,3
10783,5
10784,5
10785,5
10786,2
10787,2
10788,2
7052,1
4415,3
9471,1
10790,3
10791,1
10792,4
10793,2
10794,2
10795,3
10796,3
10797,5
10798,4
6417,2
10799,3
10800,2
10801,1
10802,5
5856,3
10803,4
10804,5
10805,3
10579,2
10806,1
20464,3
10807,2
10808,5
10809,1
10810,4
10812,5
10813,4
10815,1
10816,2
10817,2
10818,2
10819,1
10820,2
10821,4
10822,3
6223,2
5829,2
10823,3
5232,5
10824,2
10825,2
10826,4
10827,1
10828,1
45797,1
6238,4
10829,1
10830,4
10831,5
10832,1
6795,3
6240,4
10833,3
10834,3
10835,3
10836,1
10837,1
10838,1
8663,3
7094,5
6319,5
10839,4
10840,1
10841,5
6565,5
10842,2
10843,3
8951,2
10844,3
6842,1
5991,1
10845,3
6915,1
10846,4
10847,5
10848,1
10849,1
10850,1
10851,3
10852,3
10853,1
8414,5
10854,2
10855,1
10856,1
10857,3
10858,3
14997,4
10859,2
10860,5
10862,1
6316,3
10863,3
7279,2
10864,3
10865,4
10866,2
6039,4
10867,3
10868,4
10869,1
10870,5
5413,5
10871,4
10872,3
10496,5
10873,4
7155,2
10874,5
10875,5
10876,3
10877,2
10878,3
10879,4
10880,5
10881,4
10882,3
10883,4
10884,5
10885,3
6608,1
10886,2
10887,3
10888,2
10890,5
10891,1
10892,3
10893,3
10894,2
7497,3
10895,5
7580,3
10896,4
10897,1
6656,2
10898,2
7970,2
6181,4
10899,4
10901,3
10902,3
10903,5
10904,4
10905,3
7387,2
8548,1
10906,5
10907,1
7146,5
10908,4
10909,5
10910,5
10911,5
7525,3
7624,1
5094,4
10912,5
10913,4
10914,4
10915,4
10916,3
7159,1
6712,4
9272,3
10917,5
10918,5
10919,4
5347,3
10920,3
10921,3
5567,2
6145,4
10922,3
10923,2
10924,4
10925,4
10926,4
10927,2
10928,3
10929,5
10930,3
10931,3
10932,3
10934,1
10935,1
10936,1
10937,1
10938,4
10939,1
10940,5
10941,1
5217,4
54971,4
10944,3
10945,4
10946,4
8536,3
10947,1
10949,5
10951,3
10952,5
10953,4
10954,3
10955,1
10956,1
10958,2
10960,1
10961,5
8098,1
10500,4
10962,2
10963,5
10789,4
6858,2
41981,1
10964,1
10965,1
10967,4
10968,4
5443,3
6225,2
10969,1
10970,5
10971,5
10972,2
6432,1
10973,2
10975,3
23103,2
10976,4
10977,3
10978,1
10979,3
10980,5
10981,2
10982,5
10983,2
10984,1
8119,4
10985,3
10986,3
10987,4
10988,1
10989,3
10990,2
10991,3
10992,3
10993,2
10994,3
10996,5
10997,5
10998,5
10999,1
11000,5
11001,1
11002,4
11003,4
11004,5
11006,1
11007,4
11008,3
7392,3
11009,2
7011,5
11010,3
6327,5
11011,1
7502,2
11012,2
5956,1
11013,4
11015,3
26745,2
11016,2
11017,1
11018,4
11019,4
54275,2
11020,1
11021,1
6985,2
11022,2
11023,3
8086,2
11024,1
11025,3
11026,1
50888,5
11027,2
11028,3
11029,4
11030,5
11031,5
11032,3
11033,1
11034,3
11035,2
10889,3
11037,5
8260,5
11038,2
11039,1
11040,5
11041,4
11042,2
5515,4
11043,3
11044,2
11045,3
11046,4
11047,2
11048,5
11050,3
11051,5
6718,3
13938,4
11054,2
11056,5
11057,2
11058,5
11059,4
11060,5
16008,4
11062,4
11063,4
7342,5
11064,4
11065,2
11066,5
11067,4
11068,4
11069,4
54779,3
6132,3
11070,3
11071,1
5262,2
11072,5
11073,3
11074,3
11075,4
11076,3
7355,1
11077,3
11078,5
11079,1
11080,5
5361,4
11081,1
11082,1
11083,4
10526,2
11084,5
11085,5
11086,2
11087,1
11088,3
11089,1
11090,2
11091,2
11093,5
11094,1
11095,3
43782,3
11097,3
11099,5
11100,3
11101,4
5776,3
11102,5
11103,5
11104,4
5140,3
11105,4
11106,5
1700,4
8350,1
11107,1
11108,2
11109,1
11110,5
5976,2
11111,5
11112,4
11113,2
11114,2
6667,1
11115,2
11116,2
11117,3
11118,4
11119,1
11121,3
7464,4
11122,5
11123,1
11124,2
11125,3
11126,3
11127,1
5170,1
11128,4
11129,3
11130,5
11131,5
11132,2
11133,3
11134,2
11135,3
11136,4
11137,4
6484,4
11138,4
11139,4
5867,2
11140,2
11141,2
11142,5
11143,5
11144,2
11145,3
11146,2
11147,3
11148,5
11150,3
11152,3
11153,2
11154,5
11155,1
6499,3
11156,3
11157,4
11158,3
11159,2
11160,4
11161,4
7336,5
11162,3
11163,4
11164,4
7683,2
11165,1
11166,4
7475,3
11167,4
11168,5
11169,1
11171,4
11172,4
11174,4
11175,1
11176,3
11177,2
11178,4
11179,4
11180,1
11181,3
4867,4
8587,5
11182,5
11183,2
5523,3
23356,4
11185,2
11186,2
6724,2
11187,4
11188,3
11189,5
11190,5
11191,2
11192,5
11193,2
11194,1
5015,1
6201,5
11195,1
11196,4
7258,3
11197,2
11198,3
11199,2
11200,2
11201,3
11202,5
11203,3
11204,5
5452,2
11205,3
10576,3
11206,5
11207,3
51521,2
11208,2
11209,3
11210,4
11211,5
36993,2
11212,2
11213,5
11214,4
11215,2
11216,4
11217,5
11218,5
11219,5
11220,2
11221,5
11222,1
11223,2
11224,5
11225,3
11226,5
6246,3
11227,5
11228,3
11229,4
11230,3
11231,2
10768,3
6038,1
11232,1
11233,5
5724,2
11234,3
11235,2
11236,2
11237,2
11239,2
11240,5
11241,5
11242,4
11243,5
11244,1
7883,1
11245,4
11246,2
11247,1
11248,4
11249,4
11250,5
11251,1
11252,2
8977,1
6920,1
11253,4
11254,3
11255,2
11256,1
8661,2
11257,5
7080,5
11259,3
45987,1
11260,4
11261,4
11262,5
11263,4
11265,2
11266,4
11267,1
11268,3
11269,1
11270,5
11271,2
11273,1
11274,1
11275,5
11276,1
11277,4
7326,1
11278,3
11279,3
11281,3
11282,4
11283,2
11284,5
11285,2
11286,2
11287,1
11289,5
11290,5
11291,4
11292,4
5969,3
11293,1
11294,3
6285,1
5032,4
11295,5
11296,4
14051,5
11297,2
11298,4
11299,5
10742,2
11300,2
11301,1
11302,1
10626,3
7721,2
11303,3
11304,5
5799,1
11305,1
11306,4
11307,4
11308,2
23113,4
11309,5
15529,3
11310,4
11311,1
11312,2
11313,4
11314,3
7201,4
9245,4
11315,3
10306,3
11316,2
5023,2
11317,5
11318,1
10811,3
5382,1
11319,4
8328,2
11320,2
7430,2
11321,4
6370,4
11322,5
11323,3
11324,3
11325,4
11326,5
11328,2
11329,1
11330,1
11331,2
11332,3
11333,5
11334,2
11335,5
11336,2
11337,4
11338,2
6646,3
5365,4
11339,2
5767,3
11340,4
11342,5
11343,2
11098,3
11344,5
11345,3
8494,1
11346,2
11347,1
11348,4
11349,3
11350,4
11351,4
5259,5
11352,2
11353,5
11354,1
11355,5
11356,1
11357,2
27995,4
56826,4
11358,2
11359,3
11360,5
11361,5
11362,4
11363,1
11364,5
11365,3
11366,1
11367,1
11368,5
11369,3
11370,5
11371,1
11372,5
11373,4
11374,5
11375,4
6490,5
11376,4
11377,4
6533,1
6651,5
11378,4
53674,5
11379,1
11380,5
11381,1
11382,1
11383,3
11384,1
11385,1
11386,2
11387,5
11388,2
11389,3
11390,4
11391,4
6939,2
59797,1
11393,4
11394,3
11395,3
50587,2
11396,3
11397,1
11398,2
11399,2
11400,3
7375,5
11401,2
11402,3
11403,4
11404,3
11405,1
11406,5
11407,2
11408,1
11409,2
6474,1
11410,1
11411,4
11412,3
11413,1
11414,2
11415,4
11416,5
11418,2
11419,2
11420,1
11421,3
11422,5
8310,5
11423,3
11424,2
11425,2
11426,1
11427,3
11428,1
11429,2
11430,4
5552,5
11431,3
11432,4
11433,2
11434,4
11435,5
5121,5
11436,1
11438,4
11439,4
11440,5
11441,1
6239,2
11442,1
11443,2
11445,1
11446,5
11447,1
8349,2
11448,3
11449,2
11450,5
11451,5
11452,1
11453,1
43053,1
11454,1
11455,1
11456,5
11457,3
11458,4
11459,1
11460,3
11461,3
11462,2
7781,4
11463,5
11464,2
11465,3
5211,1
8446,5
11466,2
11467,2
7305,4
3659,1
11468,5
11469,1
11470,3
11471,3
11472,3
11473,3
11474,3
11475,2
11476,1
7204,2
11477,3
11478,2
11479,5
11480,4
11483,3
11484,1
11485,1
11486,5
11487,1
7618,4
6155,3
11489,4
5295,2
11490,3
11492,1
11493,4
11494,4
7134,5
11495,4
11496,1
11497,5
11498,5
11499,1
11500,4
11501,2
11502,2
11503,3
11504,1
11505,1
22416,3
11507,4
11508,3
11509,5
11510,3
6464,2
11512,4
11513,4
11514,3
11515,2
11516,3
6585,2
28608,5
11517,3
11518,1
11520,5
11521,4
11522,1
11523,2
11524,5
6875,1
5166,2
11525,1
11526,4
11528,3
11529,5
11530,5
11532,2
6733,5
11533,2
11534,2
11535,4
11536,1
11537,3
11538,2
11539,2
11540,5
11541,3
5273,3
11542,3
11543,1
11544,3
11545,5
11546,3
11547,5
8845,2
11548,5
11549,1
8011,3
11551,3
11552,5
11553,5
11554,5
6437,5
11555,4
11556,4
11557,3
11558,4
11559,1
11560,1
11561,5
11562,3
11564,1
11565,5
11566,2
11568,1
8880,2
11569,3
11570,1
11571,2
11572,5
11576,1
7001,5
56619,4
5418,5
11577,4
11578,4
11579,3
52661,5
11258,5
11580,1
10120,1
11582,3
11583,3
11584,5
8042,3
11585,3
37856,2
11586,5
11587,3
11588,2
50468,4
11589,2
11590,5
11591,2
11592,4
8376,4
11593,1
600,3
11594,3
11595,1
11596,3
11597,5
11598,1
7573,5
11599,5
6849,3
11600,2
11601,2
11602,3
11603,2
11604,1
11605,3
6156,5
11606,5
6228,4
11607,1
11608,3
5536,2
11609,1
11610,5
11611,5
11612,2
11613,3
11614,3
11615,5
11616,5
11617,2
11619,3
11620,1
11621,4
11622,3
11623,1
9276,1
11624,3
51964,5
11625,2
11627,1
11628,2
11629,5
11630,5
11632,3
11633,4
11634,3
7817,4
11635,5
11636,5
5601,4
5936,3
11637,3
10709,3
6879,5
11638,4
11639,4
11640,5
11641,3
52204,1
11642,2
11643,3
11644,1
11645,3
7222,2
11646,1
11647,1
11648,5
11650,2
11652,4
11238,4
11653,2
11654,4
379,5
11655,5
11656,4
46671,2
11657,4
11658,1
11659,4
11660,5
6112,2
11661,3
11662,5
11664,1
11665,3
11519,1
11666,1
7055,3
11667,4
11668,3
7088,5
6049,1
5026,3
11669,2
11670,3
11671,3
11672,4
11673,3
11674,4
11675,2
11676,5
6212,1
11677,3
11678,2
11679,4
11680,5
11682,3
11683,2
6844,1
47070,2
11684,5
11686,3
11687,2
11688,1
11689,1
7561,4
11690,1
11691,1
11692,4
11693,5
11694,3
11696,2
7290,5
24077,4
11697,1
11698,3
11699,3
7896,4
11700,2
11701,2
11173,3
11702,5
11703,2
11704,5
11705,2
11706,3
11707,1
5502,5
11708,5
11711,2
11712,2
11713,4
25143,2
11714,1
51701,1
11715,5
11716,5
11717,2
11718,3
11719,3
5267,4
11720,2
11721,3
8966,3
11722,5
11723,3
5018,5
7848,5
11724,2
11725,4
7477,3
11726,5
11727,3
11728,1
10778,1
11170,1
5421,3
11729,5
11730,2
7397,1
11732,1
11733,2
11734,5
11735,1
11736,1
11737,1
11738,5
11739,3
11740,5
11741,4
5616,3
11742,3
11743,3
11744,2
11746,3
4869,1
11747,1
11748,5
11749,3
11750,1
11751,5
11752,3
11753,1
7247,4
11754,3
11755,4
11756,5
11757,5
11760,5
7662,3
11761,3
11762,3
11763,4
11764,5
11765,4
11766,5
11767,1
11768,5
11769,3
11770,5
11771,5
7297,4
11772,4
11773,5
11774,1
11775,3
11776,4
11777,4
9831,4
11778,3
11779,3
11780,2
11781,2
11782,4
11783,3
11784,4
11785,3
11786,1
11787,2
11789,3
11790,2
11791,2
11793,3
11794,2
11795,3
11796,1
11797,4
11798,1
11799,2
11800,4
11801,2
11803,1
11804,5
11805,5
11806,5
5730,3
11807,3
11808,3
57405,1
6111,1
11809,2
11810,3
11811,1
11812,3
11813,2
5652,5
11814,1
11815,3
11816,2
6964,3
11817,4
11818,2
6893,3
11819,2
4900,1
11820,5
11821,2
11822,4
11823,2
11824,4
6576,5
27227,2
11825,2
11827,4
11828,3
11829,4
11830,2
11831,3
11832,4
11833,1
11834,5
11036,2
11835,2
11836,2
11837,3
11838,2
11839,4
11840,2
11841,1
11842,1
11844,2
11845,5
11846,3
11847,4
11848,1
11849,2
11850,2
11851,4
11852,4
11854,2
11855,4
11856,5
11857,3
51981,5
11858,2
10543,5
11860,4
11861,3
11862,2
4936,3
5478,1
7651,5
11863,2
11864,5
11865,5
11866,3
11867,1
11869,1
11527,2
11870,4
11871,3
11872,2
11618,2
59759,1
6517,4
11874,3
11875,5
11876,2
11878,5
11880,5
11881,1
11882,3
11879,4
11883,1
7671,4
11884,4
7692,1
11885,4
7451,2
11886,5
11887,2
10943,4
11888,2
11889,5
22749,5
11890,1
11891,5
11892,4
6022,1
49462,1
11893,4
11894,5
11895,3
6148,4
11896,4
11898,2
11899,1
11900,3
6291,4
11902,1
11903,3
11905,4
11906,2
11907,1
11908,3
11341,5
11909,4
11910,2
11911,3
6343,3
11912,2
51645,4
11914,3
11915,2
11916,2
11917,1
11918,2
8375,5
11919,1
11920,3
11922,3
10192,4
11923,2
11924,1
11925,2
11926,1
11927,4
38932,4
11928,1
11929,1
11930,3
11931,4
11932,2
11933,5
11934,1
11935,1
11936,2
11937,4
11853,5
7233,2
11939,2
11940,4
11941,5
11943,2
11944,2
11945,4
11946,3
11947,4
11949,4
11950,3
11951,3
11952,1
11953,2
11954,5
11955,3
11956,4
11957,5
11958,3
11959,4
11960,4
11961,1
5292,2
11962,2
11963,5
11965,2
11966,4
6434,4
11967,4
11968,2
11969,3
11970,5
11971,5
11972,5
11973,2
50861,3
11974,5
11975,5
11976,5
11977,3
11978,3
11979,3
11980,4
11981,1
11983,5
11985,4
11986,3
11987,2
16165,5
11988,5
11901,5
43480,5
28740,4
11989,5
29410,1
35435,1
11990,5
11991,5
11992,1
11993,4
11994,2
11995,1
11996,4
38974,2
11997,3
11998,2
11999,4
12000,5
12001,2
12002,4
12003,4
12004,5
5191,2
12005,1
12006,5
12007,1
12008,2
12009,3
12010,1
12011,3
8486,4
12012,1
12013,3
55434,4
12014,4
12015,2
12017,4
12018,1
12019,5
12020,3
12021,4
12022,3
12023,1
12024,4
12025,5
12026,2
12027,4
12028,3
12029,5
12030,5
5423,3
12031,1
12032,4
2503,1
12034,3
12035,4
12036,5
12037,1
12038,3
9129,4
12040,2
12041,3
5040,5
12042,4
12043,1
12044,4
12045,1
12046,4
36621,4
12047,5
12048,3
12049,5
12050,3
9343,3
5744,3
5241,5
12051,1
12052,4
6036,5
12053,1
12054,5
6272,1
12055,3
12056,1
12057,1
12058,4
6452,1
12059,1
12060,5
6120,5
12061,4
12062,3
12063,5
12064,1
12065,5
12066,5
8427,3
8089,5
12067,1
12068,3
6948,2
12069,3
12070,3
12071,3
12072,1
12073,3
12074,4
12075,4
12076,4
12077,4
6342,3
12078,1
12079,3
12080,3
12081,4
12082,1
12083,3
6848,4
12085,5
12086,4
12087,5
12088,3
7727,2
12089,2
12090,2
12091,5
12092,2
12093,4
6415,5
12094,3
12095,5
12096,4
12097,4
23029,4
12098,5
12099,4
12100,1
12101,2
12102,1
5072,5
12105,1
12106,4
12107,2
12108,5
12109,4
12110,3
12111,3
12112,5
12113,4
12114,1
12115,2
12116,2
12117,1
12118,4
12119,2
12120,1
6600,4
6632,4
12121,5
7893,2
5654,2
12122,3
12123,2
12124,3
12125,3
5869,2
12126,5
7419,2
12127,1
12128,5
12129,2
12130,2
12131,5
12132,3
12133,2
11563,4
12134,2
5299,2
12135,2
41714,1
4890,1
12136,1
12137,4
12138,2
12139,4
12140,1
5773,1
12141,1
12142,5
12143,2
6226,5
12144,1
12145,1
6758,5
12146,1
12147,4
12148,5
12149,3
6035,1
12150,5
5595,4
12151,2
12152,3
12153,2
12154,2
12155,3
12156,4
12157,4
12158,5
12159,4
12161,2
5143,1
12162,1
12163,4
12164,3
12165,3
12166,3
12167,2
12168,5
12169,2
12170,3
12171,2
12172,4
12173,3
12174,4
12175,4
12176,2
12177,4
12178,3
12179,1
12180,1
12181,5
10933,3
5986,3
12182,2
12183,3
12184,5
12185,2
7469,3
12186,1
12187,1
12188,3
12189,2
12190,4
12191,5
58440,3
12192,2
12193,3
12194,1
12195,4
12196,2
12197,3
12198,5
12199,1
12200,1
12201,1
12203,5
12204,5
5583,4
48528,4
12205,2
12206,4
12207,1
12208,5
12209,2
12210,1
12211,2
12212,1
12214,4
12215,5
12216,1
12217,5
12218,3
6901,2
12219,5
7474,2
5466,2
12220,2
12221,3
12222,1
12223,5
12224,2
12225,3
12226,1
5132,2
12227,3
8203,5
8989,1
7865,3
12228,5
12229,5
12230,4
5889,4
12231,5
12232,4
12233,4
12234,1
12235,1
12236,3
12237,5
6186,5
12238,1
12239,2
12240,1
12241,1
12242,4
12243,2
12244,4
12245,5
12246,1
12247,3
12248,1
12249,2
12250,3
12251,4
12252,5
12254,1
12255,5
12256,2
12257,2
12258,4
12259,3
12260,5
12261,1
6204,4
12262,4
12263,3
12264,5
12265,2
12266,1
12267,4
12268,1
12269,3
12270,4
12271,4
12272,2
12273,4
12274,1
17426,5
12275,5
12276,1
6411,1
12277,1
12278,1
12279,4
12280,2
12281,5
59260,1
59461,1
5931,1
12283,2
12284,2
12285,3
12286,2
12287,5
12288,1
5405,3
12290,5
54788,3
12291,4
12292,1
11491,1
12293,4
12294,1
12295,1
12296,1
12297,4
12299,4
12300,3
12301,2
12302,2
12303,1
12304,1
12305,4
12306,4
12307,5
12308,1
15642,2
9263,3
12310,2
12311,3
7853,2
5331,1
12312,4
12314,3
12315,3
7948,4
12316,2
300,4
12318,5
12320,1
12321,5
12322,2
12323,1
12324,3
12325,4
12326,5
12327,2
12328,5
11488,1
12329,2
12330,2
12331,4
12332,5
12333,1
12334,3
8621,2
12335,2
5308,3
12336,4
12337,4
12338,1
12339,2
12340,2
5175,2
8636,2
6476,2
7296,4
12341,5
12342,4
12343,1
12345,1
12346,5
12348,4
12349,4
12350,3
12351,5
58460,4
12352,4
12353,2
12354,5
12355,1
12356,4
12357,5
12358,3
12359,1
12360,5
12361,3
12362,3
12363,1
12364,2
12365,4
12366,4
12368,3
12369,4
12370,1
12371,3
12372,3
12373,3
7187,2
12374,1
12375,1
12376,4
5155,5
12377,3
12378,3
5741,3
12379,5
12380,2
12381,4
12382,4
12383,1
12384,2
12385,2
12386,4
12387,4
12388,3
12389,5
12390,4
52814,2
12391,4
12392,5
12393,3
12395,5
12396,2
12397,5
12398,3
12399,2
12400,2
12401,5
12402,5
12403,1
12404,1
12405,3
12406,5
12407,1
12408,2
12409,1
12410,2
12411,1
12412,4
12413,3
12414,3
12415,2
12416,3
6253,3
12418,2
12420,2
12421,5
12422,3
12423,5
12424,1
12425,3
12426,1
12427,3
12428,2
12429,3
12430,3
12431,4
44738,3
12432,5
12433,3
12434,4
12435,2
12436,2
12437,3
12438,4
12439,4
12440,2
12441,2
5254,3
11802,5
12442,2
12443,4
12444,1
12445,5
12446,3
12447,2
12448,5
12449,1
6730,2
12450,2
6069,2
12451,5
12452,5
12453,2
12454,4
12455,1
22103,4
12456,4
12457,3
12458,5
12459,1
12460,4
29585,1
12461,4
12462,5
12463,3
12464,3
12465,1
18123,1
8702,5
6217,1
12466,4
12467,5
12468,2
12469,2
12470,2
12472,2
7634,3
35832,5
12473,3
12474,4
12476,5
5600,4
11417,5
7521,1
12477,4
12478,2
12479,3
12480,3
12481,4
12482,5
5461,2
12483,1
12484,1
12485,3
12486,1
12487,4
12488,3
6991,5
6356,5
12489,1
12490,5
12491,3
12492,3
12493,4
5327,5
12494,4
8100,1
12495,1
12496,4
12497,1
8557,2
12499,2
5999,3
59143,4
12502,3
12503,4
12504,3
12505,3
12506,4
12501,4
6866,5
12507,5
12508,2
12509,4
12510,1
12511,1
12512,1
12513,4
12514,5
12515,4
12516,2
12517,2
12518,3
12519,3
12520,4
12521,2
12522,4
12523,1
12524,3
12525,2
12526,3
12527,2
8509,4
1674,2
12528,4
12529,5
12530,5
12531,1
12532,3
12533,5
12534,2
12535,3
12536,3
12537,3
12538,2
8295,3
12539,5
12540,3
12541,4
12542,4
12543,2
7641,4
12544,3
7871,2
12545,4
12546,4
12547,1
12548,1
12016,2
12549,3
12550,4
35508,5
5917,1
51491,3
12552,3
12553,1
12554,2
12555,1
12556,5
12557,3
6018,4
12558,4
12559,3
12560,1
12561,1
12562,1
12563,4
8638,4
12564,1
12565,3
12566,2
12567,2
12568,1
12569,3
5775,2
5822,1
12570,2
12571,2
12572,1
12573,5
12574,1
12575,4
12576,3
12577,1
7851,4
12578,5
12579,3
5813,3
12581,2
12582,5
12584,4
12585,4
12586,4
12587,2
12589,1
12590,5
12591,1
12592,5
12593,1
12594,2
12595,4
12596,3
12597,5
6505,2
12598,5
12599,2
12600,4
12601,3
12602,3
12313,5
12603,2
18447,4
12604,2
12605,5
12606,2
12607,3
12608,3
5118,2
12609,5
12611,1
7118,3
12612,1
12613,1
12614,1
12615,2
12616,5
12617,2
12618,3
12619,3
12621,2
12622,3
12623,2
8054,4
12624,5
12625,5
12626,1
12627,1
12629,2
12630,1
13049,2
12632,2
12633,3
12634,3
12636,1
12637,3
6445,5
12638,4
12639,5
12640,4
5242,4
12641,3
6307,4
12642,3
12643,5
12644,3
6752,2
12645,2
29337,2
12646,4
12647,5
12648,5
12649,1
8276,2
6183,5
37574,3
12651,2
4128,3
12652,5
12653,2
12654,1
12655,1
12656,1
12657,3
12658,4
12659,3
12660,3
12661,2
12662,4
12664,3
12665,4
12666,4
12667,2
12669,4
8078,3
12670,2
12671,5
12672,5
8773,4
12673,1
12674,3
12675,3
1937,4
12676,2
12677,1
10161,3
7016,2
12679,2
12680,2
12681,2
12682,3
12683,4
5320,3
12684,2
7494,2
7124,2
12685,5
12686,1
12687,1
12688,3
12689,3
12690,4
12691,4
12692,3
12693,4
12694,3
7188,2
5550,3
12695,1
12696,3
12697,5
7351,4
12698,3
12699,5
12700,5
12701,5
12702,4
12703,3
12704,3
12705,2
12706,2
12707,3
12708,4
12709,4
12710,1
12711,1
12712,5
12713,2
12714,1
12715,4
12716,5
12718,2
12719,1
12720,5
12721,5
12722,2
7918,2
12723,1
59020,4
12724,1
29081,3
12725,2
12726,2
12727,3
12728,4
12729,1
12730,5
12731,5
12732,4
12733,1
4991,3
12734,4
12735,5
12736,1
12737,5
12738,1
12739,2
12740,2
8454,1
6478,3
6869,4
12741,1
12742,1
12743,1
12744,1
12745,3
12746,1
12747,5
12748,1
12749,2
12751,5
12752,2
5573,4
12753,3
12754,4
12755,1
12756,2
12757,4
8308,3
12758,1
12759,5
12761,5
12762,2
12764,4
12765,2
12766,4
12767,3
12768,5
12769,5
12770,1
12771,1
12772,1
12773,1
12774,2
6625,3
12775,3
12776,2
12777,3
12778,4
12779,2
12780,1
12782,5
12783,5
12784,1
12786,5
7913,5
5712,1
12787,2
12788,5
12789,2
12790,5
12791,3
12792,5
12793,5
12794,2
12795,4
12796,3
12797,2
12798,1
12799,5
12800,1
4972,4
12801,5
12802,5
12803,5
12804,5
12805,1
12806,2
12807,5
12808,2
12809,5
12810,5
12811,5
12812,5
12813,3
12814,1
12815,3
12816,3
12817,1
12818,2
12820,3
12822,3
7157,3
12823,1
12824,3
12826,5
12827,1
12828,2
12825,1
12829,1
54659,3
12830,5
12831,1
12834,3
12835,2
12836,1
12837,2
56723,4
6852,5
9800,5
12838,5
49080,2
12840,5
12841,1
12842,4
6721,4
12844,4
12845,1
12846,3
12847,2
12848,1
12849,3
12850,4
12851,5
9432,2
12852,2
12853,4
12854,1
12855,4
12856,3
12857,5
12859,2
12860,3
12861,3
12862,3
12863,5
12865,3
12866,2
12867,4
12869,4
12870,2
12868,3
12871,3
12872,3
10900,5
